week,region,avg_temp,avg_prcp,income_region,evento_deportivo,evento_social,feriado
2024-02-03,Region C,31.27571428571429,1.8479999999999999,52.42412715469697,,,
2024-02-03,Region H,18.54571428571429,1.0499999999999998,49.8314192676962,,,
2024-02-03,Region F,24.125714285714288,1.204,53.170120431904394,,,
2024-02-10,Region D,26.285714285714285,48.3,56.50882159611258,,,
2024-02-10,Region E,25.725714285714286,39.605999999999995,53.15241698494384,,,
2024-02-10,Region B,25.925714285714285,45.401999999999994,52.42412715469697,,,
2024-02-10,Region A,25.535714285714285,10.626,50.58804041126553,,,
2024-02-10,Region G,25.125714285714285,33.327,50.52430220402196,,,
2024-02-10,Region C,29.475714285714286,63.756,52.42412715469697,,,
2024-02-10,Region H,16.745714285714286,36.224999999999994,49.8314192676962,,,
2024-02-10,Region F,22.325714285714284,41.538,53.170120431904394,,,
2024-02-17,Region D,23.542857142857144,7.8,56.50882159611258,0.0,0.0,1.0
2024-02-17,Region E,22.982857142857146,6.396,53.15241698494384,0.0,0.0,1.0
2024-02-17,Region B,23.182857142857145,7.332,52.42412715469697,0.0,0.0,1.0
2024-02-17,Region A,22.792857142857144,1.716,50.58804041126553,0.0,0.0,1.0
2024-02-17,Region G,22.382857142857144,5.382,50.52430220402196,0.0,0.0,1.0
2024-02-17,Region C,26.732857142857146,10.296,52.42412715469697,0.0,0.0,1.0
2024-02-17,Region H,14.002857142857145,5.85,49.8314192676962,0.0,0.0,1.0
2024-02-17,Region F,19.582857142857144,6.708,53.170120431904394,0.0,0.0,1.0
2024-02-24,Region D,25.214285714285715,3.6999999999999997,56.50882159611258,,,
2024-02-24,Region E,24.654285714285717,3.034,53.15241698494384,,,
2024-02-24,Region B,24.854285714285716,3.4779999999999998,52.42412715469697,,,
2024-02-24,Region A,24.464285714285715,0.814,50.58804041126553,,,
2024-02-24,Region G,24.054285714285715,2.5529999999999995,50.52430220402196,,,
2024-02-24,Region C,28.404285714285717,4.8839999999999995,52.42412715469697,,,
2024-02-24,Region H,15.674285714285716,2.775,49.8314192676962,,,
2024-02-24,Region F,21.254285714285714,3.182,53.170120431904394,,,
2024-03-02,Region D,24.28571428571429,18.2,52.024787997830835,,,
2024-03-02,Region E,23.72571428571429,14.923999999999998,52.623279271310416,,,
2024-03-02,Region B,23.92571428571429,17.107999999999997,53.42698251473964,,,
2024-03-02,Region A,23.53571428571429,4.004,48.0146003678726,,,
2024-03-02,Region G,23.125714285714288,12.557999999999998,52.41806730136078,,,
2024-03-02,Region C,27.47571428571429,24.024,53.42698251473964,,,
2024-03-02,Region H,14.745714285714289,13.649999999999999,49.44827365773811,,,
2024-03-02,Region F,20.325714285714287,15.652,50.73653082778448,,,
2024-03-09,Region D,22.3,7.1,52.024787997830835,,,
2024-03-09,Region E,21.740000000000002,5.821999999999999,52.623279271310416,,,
2024-03-09,Region B,21.94,6.6739999999999995,53.42698251473964,,,
2024-03-09,Region A,21.55,1.5619999999999998,48.0146003678726,,,
2024-03-09,Region G,21.14,4.898999999999999,52.41806730136078,,,
2024-03-09,Region C,25.490000000000002,9.372,53.42698251473964,,,
2024-03-09,Region H,12.760000000000002,5.324999999999999,49.44827365773811,,,
2024-03-09,Region F,18.34,6.106,50.73653082778448,,,
2024-03-16,Region D,22.900000000000002,126.8,52.024787997830835,,,
2024-03-16,Region E,22.340000000000003,103.97599999999998,52.623279271310416,,,
2024-03-16,Region B,22.540000000000003,119.192,53.42698251473964,,,
2024-03-16,Region A,22.150000000000002,27.896,48.0146003678726,,,
2024-03-16,Region G,21.740000000000002,87.49199999999999,52.41806730136078,,,
2024-03-16,Region C,26.090000000000003,167.376,53.42698251473964,,,
2024-03-16,Region H,13.360000000000003,95.1,49.44827365773811,,,
2024-03-16,Region F,18.94,109.048,50.73653082778448,,,
2024-03-23,Region D,21.485714285714284,55.9,52.024787997830835,,,
2024-03-23,Region E,20.925714285714285,45.837999999999994,52.623279271310416,,,
2024-03-23,Region B,21.125714285714285,52.54599999999999,53.42698251473964,,,
2024-03-23,Region A,20.735714285714284,12.298,48.0146003678726,,,
2024-03-23,Region G,20.325714285714284,38.571,52.41806730136078,,,
2024-03-23,Region C,24.675714285714285,73.788,53.42698251473964,,,
2024-03-23,Region H,11.945714285714285,41.925,49.44827365773811,,,
2024-03-23,Region F,17.525714285714283,48.074,50.73653082778448,,,
2024-03-30,Region D,22.97142857142857,0.0,52.024787997830835,0.0,0.0,2.0
2024-03-30,Region E,22.411428571428573,0.0,52.623279271310416,0.0,0.0,2.0
2024-03-30,Region B,22.611428571428572,0.0,53.42698251473964,0.0,0.0,2.0
2024-03-30,Region A,22.22142857142857,0.0,48.0146003678726,0.0,0.0,2.0
2024-03-30,Region G,21.81142857142857,0.0,52.41806730136078,0.0,0.0,2.0
2024-03-30,Region C,26.161428571428573,0.0,53.42698251473964,0.0,0.0,2.0
2024-03-30,Region H,13.431428571428572,0.0,49.44827365773811,0.0,0.0,2.0
2024-03-30,Region F,19.01142857142857,0.0,50.73653082778448,0.0,0.0,2.0
2024-04-06,Region D,19.557142857142853,29.7,55.68634693352969,,,
2024-04-06,Region E,18.997142857142855,24.354,54.72113737552668,,,
2024-04-06,Region B,19.197142857142854,27.918,55.302269096218126,,,
2024-04-06,Region A,18.807142857142853,6.534,51.256120221804025,,,
2024-04-06,Region G,18.397142857142853,20.493,53.17479609683222,,,
2024-04-06,Region C,22.747142857142855,39.204,55.302269096218126,,,
2024-04-06,Region H,10.017142857142854,22.275,52.83556684393391,,,
2024-04-06,Region F,15.597142857142853,25.541999999999998,54.2609568887318,,,
2024-04-13,Region D,19.014285714285712,29.4,55.68634693352969,,,
2024-04-13,Region E,18.454285714285714,24.107999999999997,54.72113737552668,,,
2024-04-13,Region B,18.654285714285713,27.635999999999996,55.302269096218126,,,
2024-04-13,Region A,18.264285714285712,6.468,51.256120221804025,,,
2024-04-13,Region G,17.854285714285712,20.285999999999998,53.17479609683222,,,
2024-04-13,Region C,22.204285714285714,38.808,55.302269096218126,,,
2024-04-13,Region H,9.474285714285713,22.049999999999997,52.83556684393391,,,
2024-04-13,Region F,15.054285714285712,25.284,54.2609568887318,,,
2024-04-20,Region D,19.471428571428568,78.0,55.68634693352969,,,
2024-04-20,Region E,18.91142857142857,63.959999999999994,54.72113737552668,,,
2024-04-20,Region B,19.11142857142857,73.32,55.302269096218126,,,
2024-04-20,Region A,18.721428571428568,17.16,51.256120221804025,,,
2024-04-20,Region G,18.311428571428568,53.81999999999999,53.17479609683222,,,
2024-04-20,Region C,22.66142857142857,102.96000000000001,55.302269096218126,,,
2024-04-20,Region H,9.931428571428569,58.5,52.83556684393391,,,
2024-04-20,Region F,15.511428571428567,67.08,54.2609568887318,,,
2024-04-27,Region D,17.88571428571429,75.9,55.68634693352969,,,
2024-04-27,Region E,17.32571428571429,62.238,54.72113737552668,,,
2024-04-27,Region B,17.52571428571429,71.346,55.302269096218126,,,
2024-04-27,Region A,17.13571428571429,16.698,51.256120221804025,,,
2024-04-27,Region G,16.72571428571429,52.371,53.17479609683222,,,
2024-04-27,Region C,21.07571428571429,100.18800000000002,55.302269096218126,,,
2024-04-27,Region H,8.34571428571429,56.925000000000004,52.83556684393391,,,
2024-04-27,Region F,13.925714285714289,65.274,54.2609568887318,,,
2024-05-04,Region D,15.471428571428572,1.1,45.90846409619177,0.0,0.0,1.0
2024-05-04,Region E,14.911428571428571,0.902,52.256467520625066,0.0,0.0,1.0
2024-05-04,Region B,15.111428571428572,1.034,57.391663417898364,0.0,0.0,1.0
2024-05-04,Region A,14.721428571428572,0.24200000000000002,45.76162613491405,0.0,0.0,1.0
2024-05-04,Region G,14.311428571428571,0.759,53.46927504778503,0.0,0.0,1.0
2024-05-04,Region C,18.661428571428573,1.4520000000000002,57.391663417898364,0.0,0.0,1.0
2024-05-04,Region H,5.931428571428572,0.8250000000000001,49.56852342238713,0.0,0.0,1.0
2024-05-04,Region F,11.51142857142857,0.9460000000000001,47.738493759289454,0.0,0.0,1.0
2024-05-11,Region D,16.04285714285714,3.5,45.90846409619177,,,
2024-05-11,Region E,15.48285714285714,2.8699999999999997,52.256467520625066,,,
2024-05-11,Region B,15.682857142857141,3.29,57.391663417898364,,,
2024-05-11,Region A,15.292857142857141,0.77,45.76162613491405,,,
2024-05-11,Region G,14.88285714285714,2.415,53.46927504778503,,,
2024-05-11,Region C,19.232857142857142,4.62,57.391663417898364,,,
2024-05-11,Region H,6.502857142857142,2.625,49.56852342238713,,,
2024-05-11,Region F,12.08285714285714,3.01,47.738493759289454,,,
2024-05-18,Region D,11.07142857142857,9.9,45.90846409619177,,,
2024-05-18,Region E,10.511428571428569,8.118,52.256467520625066,,,
2024-05-18,Region B,10.71142857142857,9.306,57.391663417898364,,,
2024-05-18,Region A,10.32142857142857,2.178,45.76162613491405,,,
2024-05-18,Region G,9.91142857142857,6.8309999999999995,53.46927504778503,,,
2024-05-18,Region C,14.261428571428569,13.068000000000001,57.391663417898364,,,
2024-05-18,Region H,1.5314285714285703,7.425000000000001,49.56852342238713,,,
2024-05-18,Region F,7.111428571428569,8.514,47.738493759289454,,,
2024-05-25,Region D,11.471428571428572,0.3,45.90846409619177,0.0,0.0,1.0
2024-05-25,Region E,10.911428571428571,0.24599999999999997,52.256467520625066,0.0,0.0,1.0
2024-05-25,Region B,11.111428571428572,0.282,57.391663417898364,0.0,0.0,1.0
2024-05-25,Region A,10.721428571428572,0.066,45.76162613491405,0.0,0.0,1.0
2024-05-25,Region G,10.311428571428571,0.207,53.46927504778503,0.0,0.0,1.0
2024-05-25,Region C,14.661428571428571,0.396,57.391663417898364,0.0,0.0,1.0
2024-05-25,Region H,1.9314285714285724,0.22499999999999998,49.56852342238713,0.0,0.0,1.0
2024-05-25,Region F,7.511428571428572,0.258,47.738493759289454,0.0,0.0,1.0
2024-06-01,Region D,12.400000000000002,2.5,51.54951691441097,,,
2024-06-01,Region E,11.840000000000002,2.05,56.290581844783446,,,
2024-06-01,Region B,12.040000000000003,2.3499999999999996,59.29979058682614,,,
2024-06-01,Region A,11.650000000000002,0.55,51.61430892569892,,,
2024-06-01,Region G,11.240000000000002,1.7249999999999999,58.02243803311321,,,
2024-06-01,Region C,15.590000000000002,3.3000000000000003,59.29979058682614,,,
2024-06-01,Region H,2.860000000000003,1.875,54.42910995416419,,,
2024-06-01,Region F,8.440000000000001,2.15,52.98931343428758,,,
2024-06-08,Region D,13.471428571428572,5.5,51.54951691441097,,,
2024-06-08,Region E,12.911428571428571,4.51,56.290581844783446,,,
2024-06-08,Region B,13.111428571428572,5.17,59.29979058682614,,,
2024-06-08,Region A,12.721428571428572,1.21,51.61430892569892,,,
2024-06-08,Region G,12.311428571428571,3.795,58.02243803311321,,,
2024-06-08,Region C,16.661428571428573,7.260000000000001,59.29979058682614,,,
2024-06-08,Region H,3.9314285714285724,4.125,54.42910995416419,,,
2024-06-08,Region F,9.51142857142857,4.7299999999999995,52.98931343428758,,,
2024-06-15,Region D,17.7,13.0,51.54951691441097,,,
2024-06-15,Region E,17.14,10.66,56.290581844783446,,,
2024-06-15,Region B,17.34,12.219999999999999,59.29979058682614,,,
2024-06-15,Region A,16.95,2.86,51.61430892569892,,,
2024-06-15,Region G,16.54,8.969999999999999,58.02243803311321,,,
2024-06-15,Region C,20.89,17.16,59.29979058682614,,,
2024-06-15,Region H,8.16,9.75,54.42910995416419,,,
2024-06-15,Region F,13.739999999999998,11.18,52.98931343428758,,,
2024-06-22,Region D,15.328571428571426,21.400000000000002,51.54951691441097,,,
2024-06-22,Region E,14.768571428571425,17.548000000000002,56.290581844783446,,,
2024-06-22,Region B,14.968571428571426,20.116,59.29979058682614,,,
2024-06-22,Region A,14.578571428571426,4.708,51.61430892569892,,,
2024-06-22,Region G,14.168571428571425,14.766,58.02243803311321,,,
2024-06-22,Region C,18.518571428571427,28.248000000000005,59.29979058682614,,,
2024-06-22,Region H,5.7885714285714265,16.05,54.42910995416419,,,
2024-06-22,Region F,11.368571428571425,18.404,52.98931343428758,,,
2024-06-29,Region D,10.157142857142857,4.8,51.54951691441097,,,
2024-06-29,Region E,9.597142857142856,3.9359999999999995,56.290581844783446,,,
2024-06-29,Region B,9.797142857142857,4.512,59.29979058682614,,,
2024-06-29,Region A,9.407142857142857,1.056,51.61430892569892,,,
2024-06-29,Region G,8.997142857142856,3.312,58.02243803311321,,,
2024-06-29,Region C,13.347142857142856,6.336,59.29979058682614,,,
2024-06-29,Region H,0.6171428571428574,3.5999999999999996,54.42910995416419,,,
2024-06-29,Region F,6.197142857142857,4.128,52.98931343428758,,,
2024-07-06,Region D,9.742857142857142,0.0,50.84786680472138,,,
2024-07-06,Region E,9.182857142857141,0.0,56.20882330921945,,,
2024-07-06,Region B,9.382857142857143,0.0,59.31922258912015,,,
2024-07-06,Region A,8.992857142857142,0.0,48.40104905284174,,,
2024-07-06,Region G,8.582857142857142,0.0,58.4593805338168,,,
2024-07-06,Region C,12.932857142857141,0.0,59.31922258912015,,,
2024-07-06,Region H,0.20285714285714285,0.0,53.480582870007844,,,
2024-07-06,Region F,5.782857142857142,0.0,52.16422483736461,,,
2024-07-13,Region D,6.971428571428571,0.0,50.84786680472138,1.0,0.0,1.0
2024-07-13,Region E,6.411428571428571,0.0,56.20882330921945,1.0,0.0,1.0
2024-07-13,Region B,6.61142857142857,0.0,59.31922258912015,1.0,0.0,1.0
2024-07-13,Region A,6.221428571428571,0.0,48.40104905284174,1.0,0.0,1.0
2024-07-13,Region G,5.8114285714285705,0.0,58.4593805338168,1.0,0.0,1.0
2024-07-13,Region C,10.161428571428571,0.0,59.31922258912015,1.0,0.0,1.0
2024-07-13,Region H,-2.5685714285714285,0.0,53.480582870007844,1.0,0.0,1.0
2024-07-13,Region F,3.0114285714285707,0.0,52.16422483736461,1.0,0.0,1.0
2024-07-20,Region D,11.242857142857144,2.3000000000000003,50.84786680472138,0.0,1.0,0.0
2024-07-20,Region E,10.682857142857143,1.8860000000000001,56.20882330921945,0.0,1.0,0.0
2024-07-20,Region B,10.882857142857144,2.162,59.31922258912015,0.0,1.0,0.0
2024-07-20,Region A,10.492857142857144,0.5060000000000001,48.40104905284174,0.0,1.0,0.0
2024-07-20,Region G,10.082857142857144,1.587,58.4593805338168,0.0,1.0,0.0
2024-07-20,Region C,14.432857142857143,3.0360000000000005,59.31922258912015,0.0,1.0,0.0
2024-07-20,Region H,1.7028571428571446,1.725,53.480582870007844,0.0,1.0,0.0
2024-07-20,Region F,7.282857142857144,1.9780000000000002,52.16422483736461,0.0,1.0,0.0
2024-07-27,Region D,13.62857142857143,15.6,50.84786680472138,,,
2024-07-27,Region E,13.06857142857143,12.792,56.20882330921945,,,
2024-07-27,Region B,13.26857142857143,14.664,59.31922258912015,,,
2024-07-27,Region A,12.87857142857143,3.432,48.40104905284174,,,
2024-07-27,Region G,12.46857142857143,10.764,58.4593805338168,,,
2024-07-27,Region C,16.81857142857143,20.592,59.31922258912015,,,
2024-07-27,Region H,4.088571428571431,11.7,53.480582870007844,,,
2024-07-27,Region F,9.668571428571429,13.416,52.16422483736461,,,
2024-08-03,Region D,13.72857142857143,22.599999999999998,52.67039313987261,,,
2024-08-03,Region E,13.168571428571429,18.531999999999996,56.67782868260889,,,
2024-08-03,Region B,13.36857142857143,21.243999999999996,57.92536587337167,,,
2024-08-03,Region A,12.97857142857143,4.9719999999999995,49.45098905414722,,,
2024-08-03,Region G,12.56857142857143,15.593999999999998,59.43772703458242,,,
2024-08-03,Region C,16.91857142857143,29.831999999999997,57.92536587337167,,,
2024-08-03,Region H,4.18857142857143,16.95,54.11397750538203,,,
2024-08-03,Region F,9.76857142857143,19.435999999999996,53.39218532262732,,,
2024-08-10,Region D,11.614285714285714,8.799999999999999,52.67039313987261,,,
2024-08-10,Region E,11.054285714285713,7.215999999999998,56.67782868260889,,,
2024-08-10,Region B,11.254285714285714,8.271999999999998,57.92536587337167,,,
2024-08-10,Region A,10.864285714285714,1.9359999999999997,49.45098905414722,,,
2024-08-10,Region G,10.454285714285714,6.071999999999999,59.43772703458242,,,
2024-08-10,Region C,14.804285714285713,11.616,57.92536587337167,,,
2024-08-10,Region H,2.0742857142857147,6.6,54.11397750538203,,,
2024-08-10,Region F,7.654285714285714,7.567999999999999,53.39218532262732,,,
2024-08-17,Region D,11.714285714285712,0.0,52.67039313987261,,,
2024-08-17,Region E,11.154285714285711,0.0,56.67782868260889,,,
2024-08-17,Region B,11.354285714285712,0.0,57.92536587337167,,,
2024-08-17,Region A,10.964285714285712,0.0,49.45098905414722,,,
2024-08-17,Region G,10.554285714285712,0.0,59.43772703458242,,,
2024-08-17,Region C,14.904285714285711,0.0,57.92536587337167,,,
2024-08-17,Region H,2.1742857142857126,0.0,54.11397750538203,,,
2024-08-17,Region F,7.754285714285712,0.0,53.39218532262732,,,
2024-08-24,Region D,10.828571428571427,30.1,52.67039313987261,,,
2024-08-24,Region E,10.268571428571427,24.682,56.67782868260889,,,
2024-08-24,Region B,10.468571428571428,28.294,57.92536587337167,,,
2024-08-24,Region A,10.078571428571427,6.622000000000001,49.45098905414722,,,
2024-08-24,Region G,9.668571428571427,20.769,59.43772703458242,,,
2024-08-24,Region C,14.018571428571427,39.732000000000006,57.92536587337167,,,
2024-08-24,Region H,1.2885714285714283,22.575000000000003,54.11397750538203,,,
2024-08-24,Region F,6.868571428571427,25.886,53.39218532262732,,,
2024-08-31,Region D,11.1,84.1,52.67039313987261,,,
2024-08-31,Region E,10.54,68.96199999999999,56.67782868260889,,,
2024-08-31,Region B,10.74,79.05399999999999,57.92536587337167,,,
2024-08-31,Region A,10.35,18.502,49.45098905414722,,,
2024-08-31,Region G,9.94,58.02899999999999,59.43772703458242,,,
2024-08-31,Region C,14.29,111.012,57.92536587337167,,,
2024-08-31,Region H,1.5600000000000005,63.074999999999996,54.11397750538203,,,
2024-08-31,Region F,7.14,72.326,53.39218532262732,,,
2024-09-07,Region D,14.328571428571431,24.9,53.85431340193204,,,
2024-09-07,Region E,13.76857142857143,20.418,57.63898517712338,,,
2024-09-07,Region B,13.968571428571432,23.406,59.68576588588914,,,
2024-09-07,Region A,13.578571428571431,5.478,50.34358285212862,,,
2024-09-07,Region G,13.16857142857143,17.180999999999997,59.37687624354897,,,
2024-09-07,Region C,17.51857142857143,32.868,59.68576588588914,,,
2024-09-07,Region H,4.788571428571432,18.674999999999997,52.08002038070014,,,
2024-09-07,Region F,10.368571428571432,21.413999999999998,52.96716689131609,,,
2024-09-14,Region D,14.814285714285713,0.2,53.85431340193204,,,
2024-09-14,Region E,14.254285714285713,0.164,57.63898517712338,,,
2024-09-14,Region B,14.454285714285714,0.188,59.68576588588914,,,
2024-09-14,Region A,14.064285714285713,0.044000000000000004,50.34358285212862,,,
2024-09-14,Region G,13.654285714285713,0.13799999999999998,59.37687624354897,,,
2024-09-14,Region C,18.004285714285714,0.264,59.68576588588914,,,
2024-09-14,Region H,5.274285714285714,0.15000000000000002,52.08002038070014,,,
2024-09-14,Region F,10.854285714285712,0.17200000000000001,52.96716689131609,,,
2024-09-21,Region D,17.885714285714283,14.7,53.85431340193204,0.0,1.0,0.0
2024-09-21,Region E,17.325714285714284,12.053999999999998,57.63898517712338,0.0,1.0,0.0
2024-09-21,Region B,17.525714285714283,13.817999999999998,59.68576588588914,0.0,1.0,0.0
2024-09-21,Region A,17.135714285714283,3.234,50.34358285212862,0.0,1.0,0.0
2024-09-21,Region G,16.725714285714282,10.142999999999999,59.37687624354897,0.0,1.0,0.0
2024-09-21,Region C,21.075714285714284,19.404,59.68576588588914,0.0,1.0,0.0
2024-09-21,Region H,8.345714285714283,11.024999999999999,52.08002038070014,0.0,1.0,0.0
2024-09-21,Region F,13.925714285714282,12.642,52.96716689131609,0.0,1.0,0.0
2024-09-28,Region D,16.728571428571428,0.6,53.85431340193204,,,
2024-09-28,Region E,16.16857142857143,0.49199999999999994,57.63898517712338,,,
2024-09-28,Region B,16.36857142857143,0.564,59.68576588588914,,,
2024-09-28,Region A,15.978571428571428,0.132,50.34358285212862,,,
2024-09-28,Region G,15.568571428571428,0.414,59.37687624354897,,,
2024-09-28,Region C,19.91857142857143,0.792,59.68576588588914,,,
2024-09-28,Region H,7.188571428571429,0.44999999999999996,52.08002038070014,,,
2024-09-28,Region F,12.768571428571427,0.516,52.96716689131609,,,
2024-10-05,Region D,18.38571428571429,11.2,54.66339019069629,,,
2024-10-05,Region E,17.82571428571429,9.184,58.55076498882679,,,
2024-10-05,Region B,18.02571428571429,10.527999999999999,60.84354333522859,,,
2024-10-05,Region A,17.63571428571429,2.464,50.71631899305047,,,
2024-10-05,Region G,17.22571428571429,7.727999999999999,60.1453614405555,,,
2024-10-05,Region C,21.57571428571429,14.783999999999999,60.84354333522859,,,
2024-10-05,Region H,8.84571428571429,8.399999999999999,52.50178796860864,,,
2024-10-05,Region F,14.425714285714289,9.632,53.582589079652465,,,
2024-10-12,Region D,18.22857142857143,7.3,54.66339019069629,,,
2024-10-12,Region E,17.668571428571433,5.986,58.55076498882679,,,
2024-10-12,Region B,17.868571428571432,6.861999999999999,60.84354333522859,,,
2024-10-12,Region A,17.47857142857143,1.6059999999999999,50.71631899305047,,,
2024-10-12,Region G,17.06857142857143,5.037,60.1453614405555,,,
2024-10-12,Region C,21.418571428571433,9.636000000000001,60.84354333522859,,,
2024-10-12,Region H,8.688571428571432,5.475,52.50178796860864,,,
2024-10-12,Region F,14.26857142857143,6.278,53.582589079652465,,,
2024-10-19,Region D,19.442857142857143,0.6000000000000001,54.66339019069629,,,
2024-10-19,Region E,18.882857142857144,0.49200000000000005,58.55076498882679,,,
2024-10-19,Region B,19.082857142857144,0.5640000000000001,60.84354333522859,,,
2024-10-19,Region A,18.692857142857143,0.13200000000000003,50.71631899305047,,,
2024-10-19,Region G,18.282857142857143,0.41400000000000003,60.1453614405555,,,
2024-10-19,Region C,22.632857142857144,0.7920000000000001,60.84354333522859,,,
2024-10-19,Region H,9.902857142857144,0.45000000000000007,52.50178796860864,,,
2024-10-19,Region F,15.482857142857142,0.516,53.582589079652465,,,
2024-10-26,Region D,20.442857142857143,50.199999999999996,54.66339019069629,,,
2024-10-26,Region E,19.882857142857144,41.163999999999994,58.55076498882679,,,
2024-10-26,Region B,20.082857142857144,47.187999999999995,60.84354333522859,,,
2024-10-26,Region A,19.692857142857143,11.043999999999999,50.71631899305047,,,
2024-10-26,Region G,19.282857142857143,34.63799999999999,60.1453614405555,,,
2024-10-26,Region C,23.632857142857144,66.264,60.84354333522859,,,
2024-10-26,Region H,10.902857142857144,37.65,52.50178796860864,,,
2024-10-26,Region F,16.482857142857142,43.172,53.582589079652465,,,
2024-11-02,Region D,23.014285714285716,10.2,56.30730560435378,,,
2024-11-02,Region E,22.454285714285717,8.363999999999999,60.02298249078583,,,
2024-11-02,Region B,22.654285714285717,9.588,62.17817620775455,,,
2024-11-02,Region A,22.264285714285716,2.2439999999999998,51.93100972757337,,,
2024-11-02,Region G,21.854285714285716,7.037999999999999,61.58346566024913,,,
2024-11-02,Region C,26.204285714285717,13.464,62.17817620775455,,,
2024-11-02,Region H,13.474285714285717,7.6499999999999995,52.48620744392367,,,
2024-11-02,Region F,19.054285714285715,8.771999999999998,54.39675652413872,,,
2024-11-09,Region D,19.914285714285715,22.700000000000003,56.30730560435378,,,
2024-11-09,Region E,19.354285714285716,18.614,60.02298249078583,,,
2024-11-09,Region B,19.554285714285715,21.338,62.17817620775455,,,
2024-11-09,Region A,19.164285714285715,4.994000000000001,51.93100972757337,,,
2024-11-09,Region G,18.754285714285714,15.663,61.58346566024913,,,
2024-11-09,Region C,23.104285714285716,29.964000000000006,62.17817620775455,,,
2024-11-09,Region H,10.374285714285715,17.025000000000002,52.48620744392367,,,
2024-11-09,Region F,15.954285714285714,19.522000000000002,54.39675652413872,,,
2024-11-16,Region D,21.8,1.1,56.30730560435378,,,
2024-11-16,Region E,21.240000000000002,0.902,60.02298249078583,,,
2024-11-16,Region B,21.44,1.034,62.17817620775455,,,
2024-11-16,Region A,21.05,0.24200000000000002,51.93100972757337,,,
2024-11-16,Region G,20.64,0.759,61.58346566024913,,,
2024-11-16,Region C,24.990000000000002,1.4520000000000002,62.17817620775455,,,
2024-11-16,Region H,12.260000000000002,0.8250000000000001,52.48620744392367,,,
2024-11-16,Region F,17.84,0.9460000000000001,54.39675652413872,,,
2024-11-23,Region D,20.428571428571427,32.8,56.30730560435378,,,
2024-11-23,Region E,19.86857142857143,26.895999999999997,60.02298249078583,,,
2024-11-23,Region B,20.068571428571428,30.831999999999997,62.17817620775455,,,
2024-11-23,Region A,19.678571428571427,7.215999999999999,51.93100972757337,,,
2024-11-23,Region G,19.268571428571427,22.631999999999998,61.58346566024913,,,
2024-11-23,Region C,23.61857142857143,43.296,62.17817620775455,,,
2024-11-23,Region H,10.888571428571428,24.599999999999998,52.48620744392367,,,
2024-11-23,Region F,16.468571428571426,28.208,54.39675652413872,,,
2024-11-30,Region D,22.914285714285715,24.7,56.30730560435378,,,
2024-11-30,Region E,22.354285714285716,20.253999999999998,60.02298249078583,,,
2024-11-30,Region B,22.554285714285715,23.217999999999996,62.17817620775455,,,
2024-11-30,Region A,22.164285714285715,5.434,51.93100972757337,,,
2024-11-30,Region G,21.754285714285714,17.043,61.58346566024913,,,
2024-11-30,Region C,26.104285714285716,32.604,62.17817620775455,,,
2024-11-30,Region H,13.374285714285715,18.525,52.48620744392367,,,
2024-11-30,Region F,18.954285714285714,21.241999999999997,54.39675652413872,,,
2024-12-07,Region D,20.085714285714285,30.999999999999996,60.03830226552643,,,
2024-12-07,Region E,19.525714285714287,25.419999999999995,61.931676301392486,,,
2024-12-07,Region B,19.725714285714286,29.139999999999993,63.129719275772935,,,
2024-12-07,Region A,19.335714285714285,6.819999999999999,49.99304450527377,,,
2024-12-07,Region G,18.925714285714285,21.389999999999997,62.62700736287806,,,
2024-12-07,Region C,23.275714285714287,40.919999999999995,63.129719275772935,,,
2024-12-07,Region H,10.545714285714286,23.249999999999996,52.795511987404296,,,
2024-12-07,Region F,16.125714285714285,26.659999999999997,56.41690712646537,,,
2024-12-14,Region D,22.099999999999998,0.3,60.03830226552643,,,
2024-12-14,Region E,21.54,0.24599999999999997,61.931676301392486,,,
2024-12-14,Region B,21.74,0.282,63.129719275772935,,,
2024-12-14,Region A,21.349999999999998,0.066,49.99304450527377,,,
2024-12-14,Region G,20.939999999999998,0.207,62.62700736287806,,,
2024-12-14,Region C,25.29,0.396,63.129719275772935,,,
2024-12-14,Region H,12.559999999999999,0.22499999999999998,52.795511987404296,,,
2024-12-14,Region F,18.139999999999997,0.258,56.41690712646537,,,
2024-12-21,Region D,22.271428571428572,4.5,60.03830226552643,,,
2024-12-21,Region E,21.711428571428574,3.69,61.931676301392486,,,
2024-12-21,Region B,21.911428571428573,4.2299999999999995,63.129719275772935,,,
2024-12-21,Region A,21.521428571428572,0.99,49.99304450527377,,,
2024-12-21,Region G,21.111428571428572,3.1049999999999995,62.62700736287806,,,
2024-12-21,Region C,25.461428571428574,5.94,63.129719275772935,,,
2024-12-21,Region H,12.731428571428573,3.375,52.795511987404296,,,
2024-12-21,Region F,18.31142857142857,3.87,56.41690712646537,,,
2024-12-28,Region D,21.057142857142857,1.5,60.03830226552643,0.0,0.0,1.0
2024-12-28,Region E,20.497142857142858,1.23,61.931676301392486,0.0,0.0,1.0
2024-12-28,Region B,20.697142857142858,1.41,63.129719275772935,0.0,0.0,1.0
2024-12-28,Region A,20.307142857142857,0.33,49.99304450527377,0.0,0.0,1.0
2024-12-28,Region G,19.897142857142857,1.035,62.62700736287806,0.0,0.0,1.0
2024-12-28,Region C,24.247142857142858,1.98,63.129719275772935,0.0,0.0,1.0
2024-12-28,Region H,11.517142857142858,1.125,52.795511987404296,0.0,0.0,1.0
